step,samples_seen,p_grid_relative_l2,p_area_relative_l2,p_rmse,p_relative_linf,latent_relative_l2,outer_dirichlet_max_abs,inner_flux_relative_l2,elapsed_seconds
188000,120320000,0.0367620587348938,0.04110913351178169,0.001743560889735818,0.028548941016197205,0.08264223486185074,0.0,0.17346639931201935,133951.0155773461
189000,120960000,0.028615279123187065,0.031427908688783646,0.001357173197902739,0.023710107430815697,0.07056786864995956,0.0,0.1715458631515503,134663.13475997467
190000,121600000,0.027906326577067375,0.033400122076272964,0.0013235487276688218,0.020208019763231277,0.0856436938047409,0.0,0.17374078929424286,135375.79877110664
191000,122240000,0.03208788111805916,0.03589222952723503,0.0015218727057799697,0.02615068294107914,0.06773843616247177,0.0,0.1737760752439499,136087.6253675064
192000,122880000,0.021292073652148247,0.02452484890818596,0.0010098462225869298,0.016158215701580048,0.06493137776851654,0.0,0.17705945670604706,136798.93532777112
193000,123520000,0.02894706279039383,0.03241551294922829,0.0013729090569540858,0.025012405589222908,0.06524010002613068,0.0,0.17317567765712738,137510.78368203342
194000,124160000,0.019690677523612976,0.021861828863620758,0.0009338947711512446,0.018974484875798225,0.058432161808013916,0.0,0.17478697001934052,138222.45778318215
195000,124800000,0.0535624697804451,0.05989808961749077,0.0025403753388673067,0.03618532046675682,0.08821829408407211,0.0,0.1770942509174347,138932.78505869862
196000,125440000,0.030425703153014183,0.03341098502278328,0.0014430383453145623,0.025412987917661667,0.07057753950357437,0.0,0.1731194257736206,139643.31129517686
197000,126080000,0.03932945430278778,0.04237184301018715,0.0018653280567377806,0.02783122844994068,0.07484312355518341,0.0,0.17229510843753815,140354.6025277339
198000,126720000,0.039852604269981384,0.0455888956785202,0.0018901401199400425,0.030430879443883896,0.0799752026796341,0.0,0.1772976815700531,141068.74290279485
199000,127360000,0.02724909596145153,0.02963770367205143,0.0012923774775117636,0.02465018816292286,0.06782782077789307,0.0,0.17340056598186493,141782.04773736838
200000,128000000,0.020062288269400597,0.021951822564005852,0.0009515196434222162,0.01607210375368595,0.06035389378666878,0.0,0.17494513094425201,142493.03245230298
201000,128640000,0.027601948007941246,0.03159737586975098,0.0013091126456856728,0.02227441966533661,0.06889825314283371,0.0,0.1720917820930481,143204.0652752947
202000,129280000,0.023477455601096153,0.02706991508603096,0.0011134950909763575,0.019558273255825043,0.0604189857840538,0.0,0.17586824297904968,143915.27166098263
203000,129920000,0.028480300679802895,0.03155094385147095,0.001350771519355476,0.02578643150627613,0.06671696156263351,0.0,0.17455191910266876,144625.34225853533
204000,130560000,0.02579192817211151,0.028851855546236038,0.001223266590386629,0.02641889825463295,0.06382780522108078,0.0,0.17302463948726654,145336.81343053002
205000,131200000,0.01741570234298706,0.020470835268497467,0.000825996627099812,0.013049770146608353,0.0616934597492218,0.0,0.1728883981704712,146048.67924008612
206000,131840000,0.024962959811091423,0.02969309687614441,0.0011839499929919839,0.018692970275878906,0.0650092214345932,0.0,0.172230064868927,146760.58887611236
207000,132480000,0.025569215416908264,0.02793619967997074,0.0012127036461606622,0.022137878462672234,0.06062943488359451,0.0,0.17410780489444733,147471.8908726694
208000,133120000,0.030021613463759422,0.03431994095444679,0.0014238731237128377,0.028278864920139313,0.0686555951833725,0.0,0.17630961537361145,148184.62570939306
209000,133760000,0.026898110285401344,0.02985376864671707,0.0012757307849824429,0.022249074652791023,0.0699780210852623,0.0,0.17348025739192963,148896.67013394088
210000,134400000,0.021221322938799858,0.024733850732445717,0.0010064905509352684,0.01673703081905842,0.06360102444887161,0.0,0.17610959708690643,149607.9674204467
211000,135040000,0.03420644253492355,0.037666160613298416,0.0016223525162786245,0.025999609380960464,0.0728878304362297,0.0,0.17163801193237305,150319.81258003693
212000,135680000,0.02226109430193901,0.02767372503876686,0.0010558052454143763,0.016639545559883118,0.0630873367190361,0.0,0.17459771037101746,151029.02159622218
213000,136320000,0.025848781690001488,0.02868904173374176,0.0012259630020707846,0.0218804981559515,0.05763647332787514,0.0,0.17721323668956757,151740.0301717976
214000,136960000,0.03634878993034363,0.040898945182561874,0.0017239601584151387,0.03240889683365822,0.07738025486469269,0.0,0.18607904016971588,152451.24146712106
215000,137600000,0.03138753026723862,0.03551692143082619,0.0014886562712490559,0.026701970025897026,0.0684063583612442,0.0,0.17333108186721802,153163.7854712233
216000,138240000,0.022758716717362404,0.025518011301755905,0.001079406589269638,0.019181566312909126,0.06795855611562729,0.0,0.1774577647447586,153876.01860163175
217000,138880000,0.02393076941370964,0.02699252963066101,0.0011349950218573213,0.022404147312045097,0.06254424154758453,0.0,0.17630650103092194,154589.27214936726
218000,139520000,0.033334746956825256,0.037561386823654175,0.0015810092445462942,0.029315050691366196,0.06785248219966888,0.0,0.1766970157623291,155303.97114685364
219000,140160000,0.020205475389957428,0.022274520248174667,0.0009583107312209904,0.020432444289326668,0.06486145406961441,0.0,0.1745632290840149,156018.5374175422
220000,140800000,0.03638579696416855,0.0400332473218441,0.0017257153522223234,0.03079238533973694,0.07248714566230774,0.0,0.17676256597042084,156730.01946589258
221000,141440000,0.039575740694999695,0.04336167871952057,0.0018770089372992516,0.032958000898361206,0.07316858321428299,0.0,0.17517216503620148,157442.02540355548
222000,142080000,0.020282726734876633,0.022056136280298233,0.0009619746706448495,0.019856872037053108,0.0642581433057785,0.0,0.1764870285987854,158153.90856005438
223000,142720000,0.030811946839094162,0.03574253246188164,0.001461357343941927,0.026332268491387367,0.07103847712278366,0.0,0.17661365866661072,158865.57178198174
224000,143360000,0.025394633412361145,0.027429912239313126,0.0012044234899803996,0.022364076226949692,0.06250127404928207,0.0,0.17507261037826538,159576.85011135973
225000,144000000,0.029660632833838463,0.03343598172068596,0.0014067525044083595,0.02652204968035221,0.06844836473464966,0.0,0.17497572302818298,160288.23375981208
226000,144640000,0.023626936599612236,0.026683542877435684,0.001120584667660296,0.022909415885806084,0.07108229398727417,0.0,0.17516471445560455,161000.07643262018
227000,145280000,0.024748438969254494,0.02687986008822918,0.0011737756431102753,0.02088676393032074,0.06485854089260101,0.0,0.1765245497226715,161712.0533904517
228000,145920000,0.027487587183713913,0.031572215259075165,0.001303688739426434,0.021416164934635162,0.07092782855033875,0.0,0.17648309469223022,162424.85108302813
229000,146560000,0.03465859219431877,0.037234120070934296,0.0016437970334663987,0.02731330879032612,0.06774718314409256,0.0,0.1753883957862854,163137.88198410627
230000,147200000,0.03036016970872879,0.033129166811704636,0.0014399302890524268,0.026427721604704857,0.06731902807950974,0.0,0.17580284178256989,163850.8511492964
231000,147840000,0.022321222350001335,0.02776682935655117,0.0010586569551378489,0.016764385625720024,0.07471873611211777,0.0,0.17477281391620636,164562.8920783326
232000,148480000,0.02141323871910572,0.02485860325396061,0.0010155928321182728,0.01934937573969364,0.06459620594978333,0.0,0.17605964839458466,165274.44532578439
233000,149120000,0.022205110639333725,0.024193650111556053,0.0010531499283388257,0.022250458598136902,0.06184817850589752,0.0,0.17847824096679688,165986.00849076454
234000,149760000,0.02710048481822014,0.030416293069720268,0.0012853291118517518,0.02584557607769966,0.0599626749753952,0.0,0.17620351910591125,166697.6267819237
235000,150400000,0.02257453091442585,0.02530062012374401,0.0010706710163503885,0.01732354424893856,0.06198878213763237,0.0,0.17610812187194824,167410.09785611276
236000,151040000,0.029658937826752663,0.032191790640354156,0.0014066720614209771,0.028449270874261856,0.06699422001838684,0.0,0.17723864316940308,168122.14267035015
237000,151680000,0.03031178005039692,0.032510727643966675,0.0014376352773979306,0.02760697714984417,0.06570881605148315,0.0,0.17552199959754944,168834.3272839589
238000,152320000,0.018307363614439964,0.020587095990777016,0.000868286588229239,0.018019696697592735,0.06163462623953819,0.0,0.17658329010009766,169545.76564009953
239000,152960000,0.02136782370507717,0.02495609223842621,0.0010134389158338308,0.020449398085474968,0.07439379394054413,0.0,0.1758333146572113,170259.46939231176
240000,153600000,0.02231411263346672,0.024397797882556915,0.001058319816365838,0.019167250022292137,0.06328818202018738,0.0,0.17461608350276947,170971.3045323519
241000,154240000,0.022437430918216705,0.02444702759385109,0.0010641685221344233,0.02287464402616024,0.06742629408836365,0.0,0.1768386960029602,171683.21893496625
242000,154880000,0.03124167211353779,0.034819863736629486,0.001481738523580134,0.027863405644893646,0.07618925720453262,0.0,0.17701001465320587,172394.79732924607
243000,155520000,0.022087177261710167,0.023898474872112274,0.001047556521371007,0.02027587778866291,0.06229294091463089,0.0,0.1756269633769989,173106.62807875685
244000,156160000,0.025578459724783897,0.02778719551861286,0.0012131421826779842,0.024475499987602234,0.06247308850288391,0.0,0.178195521235466,173819.48227352463
245000,156800000,0.025804173201322556,0.028295909985899925,0.0012238472700119019,0.024636974558234215,0.06856413930654526,0.0,0.17477287352085114,174531.33135560155
246000,157440000,0.029955172911286354,0.033941205590963364,0.001420722110196948,0.023780040442943573,0.06823725998401642,0.0,0.1744230091571808,175244.11149479263
247000,158080000,0.026733525097370148,0.02881006896495819,0.0012679247884079814,0.024070268496870995,0.06594281643629074,0.0,0.1777401864528656,175956.87496953458
248000,158720000,0.022133413702249527,0.024497907608747482,0.001049749436788261,0.022201456129550934,0.0633821189403534,0.0,0.1772562861442566,176669.34593830537
249000,159360000,0.02490207925438881,0.027450481429696083,0.0011810625437647104,0.021556468680500984,0.06472533196210861,0.0,0.17568962275981903,177380.65322531294
250000,160000000,0.03203079104423523,0.03457380831241608,0.0015191651182249188,0.024937281385064125,0.06889370828866959,0.0,0.17367833852767944,178093.2781605525
251000,160640000,0.024402571842074394,0.026395170018076897,0.0011573716765269637,0.02192932739853859,0.06306479871273041,0.0,0.17638106644153595,178805.2421793947
252000,161280000,0.02745821885764599,0.029739195480942726,0.0013022958301007748,0.025713618844747543,0.06520617008209229,0.0,0.17706038057804108,179516.77653443348
253000,161920000,0.020135879516601562,0.02219078503549099,0.0009550099493935704,0.022739790380001068,0.06322862952947617,0.0,0.17699415981769562,180230.02057335712
254000,162560000,0.018370460718870163,0.021248752251267433,0.0008712791022844613,0.017672225832939148,0.06057770550251007,0.0,0.17627985775470734,180943.81771761738
255000,163200000,0.02882758341729641,0.03130510076880455,0.001367242424748838,0.026096468791365623,0.06999757885932922,0.0,0.17697465419769287,181654.92722375598
256000,163840000,0.027699990198016167,0.030722079798579216,0.001313762622885406,0.02557470090687275,0.07022318243980408,0.0,0.17605255544185638,182366.4911463689
257000,164480000,0.0188926812261343,0.022022301331162453,0.0008960471604950726,0.018836431205272675,0.05947102606296539,0.0,0.17576302587985992,183078.4413160719
258000,165120000,0.01995501108467579,0.022135060280561447,0.00094643171178177,0.019903885200619698,0.06010695546865463,0.0,0.1770780086517334,183790.4461600911
259000,165760000,0.02360961027443409,0.025780700147151947,0.0011197630083188415,0.02138480916619301,0.06517801433801651,0.0,0.17482450604438782,184503.00662424322
260000,166400000,0.028762096539139748,0.031960319727659225,0.0013641364639624953,0.023929424583911896,0.06948113441467285,0.0,0.1767463982105255,185215.00988407433
261000,167040000,0.022763198241591454,0.024990087375044823,0.0010796190472319722,0.02052832953631878,0.06476036459207535,0.0,0.17583434283733368,185927.31939377543
262000,167680000,0.020753489807248116,0.02247500605881214,0.0009843020234256983,0.020823553204536438,0.05679989978671074,0.0,0.17712296545505524,186639.83842677623
263000,168320000,0.021152976900339127,0.02317904122173786,0.0010032490827143192,0.021328844130039215,0.061040040105581284,0.0,0.17757190763950348,187350.76125440095
264000,168960000,0.01943298615515232,0.021417686715722084,0.0009216729085892439,0.018680816516280174,0.06019924208521843,0.0,0.17674796283245087,188061.36855353415
265000,169600000,0.026860572397708893,0.029267961159348488,0.0012739504454657435,0.02337470091879368,0.06484278291463852,0.0,0.17503714561462402,188773.1630539205
266000,170240000,0.021744780242443085,0.024413108825683594,0.0010313173988834023,0.020790208131074905,0.06210634112358093,0.0,0.17688968777656555,189484.0966431126
267000,170880000,0.020935211330652237,0.02311038225889206,0.0009929208317771554,0.021940182894468307,0.060491569340229034,0.0,0.17623460292816162,190195.57160771824
268000,171520000,0.02148602344095707,0.024244524538517,0.0010190450120717287,0.021202683448791504,0.06170870363712311,0.0,0.17674481868743896,190909.96636190452
269000,172160000,0.020375389605760574,0.02219313383102417,0.0009663694654591382,0.02037959173321724,0.060650940984487534,0.0,0.176291361451149,191621.90210022312
270000,172800000,0.025525888428092003,0.02766597457230091,0.0012106486828997731,0.023771345615386963,0.061008527874946594,0.0,0.176222562789917,192333.5567661682
271000,173440000,0.020728226751089096,0.022575002163648605,0.0009831038769334555,0.021128162741661072,0.05853288248181343,0.0,0.1763906478881836,193045.36705542542
272000,174080000,0.02118098735809326,0.02300901897251606,0.0010045776143670082,0.02044861949980259,0.06227283552289009,0.0,0.17541150748729706,193757.6520951502
273000,174720000,0.022176481783390045,0.024037236347794533,0.0010517920600250363,0.023203041404485703,0.060911186039447784,0.0,0.17570148408412933,194469.0970404204
274000,175360000,0.02142985910177231,0.02391190454363823,0.0010163811966776848,0.022048480808734894,0.06186853349208832,0.0,0.17703528702259064,195180.52068899013
275000,176000000,0.021585362032055855,0.02399088814854622,0.0010237563401460648,0.020982367917895317,0.061573468148708344,0.0,0.1760919839143753,195894.55618996732
276000,176640000,0.024207085371017456,0.026643697172403336,0.001148100127466023,0.024127596989274025,0.06262194365262985,0.0,0.17619355022907257,196607.49122832902
277000,177280000,0.019371595233678818,0.02200092375278473,0.0009187611867673695,0.01908797211945057,0.06141265854239464,0.0,0.1766931116580963,197320.169706163
278000,177920000,0.02349160984158516,0.025857802480459213,0.0011141664581373334,0.02279692329466343,0.06631964445114136,0.0,0.17581811547279358,198031.90017946064
279000,178560000,0.02448156848549843,0.027269946411252022,0.0011611183872446418,0.0234393160790205,0.06558580696582794,0.0,0.1760675609111786,198744.18350427598
280000,179200000,0.022579677402973175,0.024602903053164482,0.0010709150228649378,0.021924223750829697,0.06083777919411659,0.0,0.1770833432674408,199456.16590176616
281000,179840000,0.020886316895484924,0.02313699945807457,0.0009906018385663629,0.020694971084594727,0.062250103801488876,0.0,0.17677980661392212,200168.5091805337
282000,180480000,0.020567186176776886,0.02233125828206539,0.0009754661004990339,0.020158367231488228,0.06096237152814865,0.0,0.1759370118379593,200882.32390219998
283000,181120000,0.023691948503255844,0.025869475677609444,0.001123668160289526,0.022963780909776688,0.06318020075559616,0.0,0.17584675550460815,201594.86769408546
284000,181760000,0.026916729286313057,0.029285551980137825,0.001276613911613822,0.024517236277461052,0.06523313373327255,0.0,0.17602859437465668,202308.17867105547
285000,182400000,0.02221466228365898,0.024420728906989098,0.0010536029003560543,0.02208472415804863,0.061778467148542404,0.0,0.17632339894771576,203020.47630806267
286000,183040000,0.024106329306960106,0.026301167905330658,0.001143321511335671,0.022875724360346794,0.0622112862765789,0.0,0.1762172132730484,203732.8875219077
287000,183680000,0.024196354672312737,0.026455340906977654,0.0011475912760943174,0.02372026816010475,0.06177113950252533,0.0,0.17568156123161316,204444.77323540114
288000,184320000,0.023413054645061493,0.025328785181045532,0.0011104407021775842,0.02304496243596077,0.06220383569598198,0.0,0.17573842406272888,205156.8977070367
289000,184960000,0.024968091398477554,0.027095109224319458,0.0011841933010146022,0.024253757670521736,0.06395558267831802,0.0,0.17565734684467316,205870.709840253
290000,185600000,0.024577585980296135,0.026748793199658394,0.0011656723218038678,0.024209685623645782,0.06338813900947571,0.0,0.17606307566165924,206582.3555912571
291000,186240000,0.02347072772681713,0.025791265070438385,0.0011131759965792298,0.021889537572860718,0.0623285248875618,0.0,0.17624148726463318,207293.97163206805
292000,186880000,0.022188300266861916,0.02422061190009117,0.0010523527162149549,0.022368574514985085,0.06054665520787239,0.0,0.17626798152923584,208006.80389299244
293000,187520000,0.02329952083528042,0.02543136663734913,0.0011050559114664793,0.022989429533481598,0.06194043532013893,0.0,0.1758764088153839,208718.25171087962
294000,188160000,0.02255133166909218,0.02474259026348591,0.0010695706587284803,0.021992428228259087,0.06198909506201744,0.0,0.17635339498519897,209430.3754444113
295000,188800000,0.023306021466851234,0.02541746385395527,0.001105364179238677,0.02217010036110878,0.06209961697459221,0.0,0.17595988512039185,210143.06301552337
296000,189440000,0.022992415353655815,0.025046037510037422,0.0010904904920607805,0.022776292636990547,0.06295455992221832,0.0,0.17620834708213806,210856.51641574316
297000,190080000,0.02364383637905121,0.025807153433561325,0.0011213861871510744,0.022653160616755486,0.06279739737510681,0.0,0.1758504956960678,211568.43506040238
298000,190720000,0.023312602192163467,0.025481238961219788,0.0011056764051318169,0.022444695234298706,0.06299073249101639,0.0,0.17583847045898438,212279.97382041626
299000,191360000,0.023702533915638924,0.025889594107866287,0.0011241701431572437,0.022544991225004196,0.06261730939149857,0.0,0.17606106400489807,212992.28041288443
300000,192000000,0.023014193400740623,0.025149133056402206,0.001091523328796029,0.02218887023627758,0.06270648539066315,0.0,0.17602784931659698,213704.4311446054
