step,samples_seen,train_latent_mse,eval_latent_mse,eval_latent_relative_l2,eval_physical_relative_l2,elapsed_seconds
127000,81280000,2.427730396448169e-05,5.289079126669094e-05,0.02798360213637352,0.018440265208482742,90524.44873130694
127500,81600000,2.2336891561280936e-05,1.4004794138600118e-05,0.015794377774000168,0.00909622572362423,90879.84408259485
128000,81920000,9.491023229202256e-05,6.306663271971047e-05,0.038291413336992264,0.026642609387636185,91234.22678916529
128500,82240000,7.506980182370171e-05,0.00013624604616779834,0.0450299009680748,0.03147492557764053,91589.95361785311
129000,82560000,4.65369776065927e-05,4.0863073081709445e-05,0.025776535272598267,0.016402317211031914,91945.85341340117
129500,82880000,2.906664121837821e-05,4.764658660860732e-05,0.02562827058136463,0.015339532867074013,92301.33201005496
130000,83200000,2.972267429868225e-05,2.464754470565822e-05,0.020918816328048706,0.01267001312226057,92656.92659926135
130500,83520000,2.876365397241898e-05,3.531930997269228e-05,0.02314917743206024,0.018297269940376282,93013.94895964768
131000,83840000,2.8488093448686413e-05,2.9448117857100442e-05,0.023407019674777985,0.015193972736597061,93369.93179061543
131500,84160000,2.657995901245158e-05,3.243037645006552e-05,0.027415674179792404,0.019648656249046326,93726.65274731256
132000,84480000,3.407331314519979e-05,2.468593265803065e-05,0.021388661116361618,0.014599097892642021,94081.83037705533
132500,84800000,1.9598417566157877e-05,1.4865372577332892e-05,0.015248333103954792,0.009557364508509636,94437.4985100897
133000,85120000,2.1610081603284925e-05,1.5309342416003346e-05,0.020142607390880585,0.013153297826647758,94792.26810900494
133500,85440000,2.8563623345689848e-05,2.2658705347566865e-05,0.019429730251431465,0.013112280517816544,95148.43251874764
134000,85760000,2.5067061869776808e-05,2.150948603230063e-05,0.021318592131137848,0.013374468311667442,95504.99236068968
134500,86080000,2.7356949431123212e-05,2.477173984516412e-05,0.021595418453216553,0.012753695249557495,95861.01380300242
135000,86400000,3.705872222781181e-05,2.073350697173737e-05,0.02288416400551796,0.01354354340583086,96216.09380480647
135500,86720000,5.7678356824908406e-05,3.052084139198996e-05,0.024833573028445244,0.017463166266679764,96572.96387612261
136000,87040000,2.3355683879344724e-05,1.8751536117633805e-05,0.02011438086628914,0.016286510974168777,96929.28744296543
136500,87360000,2.020366446231492e-05,1.2760802746925037e-05,0.01734720543026924,0.010917747393250465,97285.39783718158
137000,87680000,1.8438962797517888e-05,1.6929207049543038e-05,0.01847107894718647,0.012011665850877762,97641.78737590555
137500,88000000,2.2950611310079694e-05,3.0686744139529765e-05,0.021363655105233192,0.01311741303652525,97998.89001327101
138000,88320000,2.061855047941208e-05,1.6235000657616183e-05,0.017428994178771973,0.01266692765057087,98354.4669767106
138500,88640000,2.279299769725185e-05,2.107814361806959e-05,0.02088986337184906,0.01645514741539955,98711.01250930224
139000,88960000,2.0005869373562746e-05,2.0213799871271476e-05,0.020202308893203735,0.013302899897098541,99066.9001321476
139500,89280000,2.0552095520542935e-05,1.4041521353647113e-05,0.017935607582330704,0.013036642223596573,99422.49178426526
140000,89600000,2.4336157366633415e-05,1.6800151570350863e-05,0.0196058489382267,0.012830102816224098,99776.72260019742
140500,89920000,2.3016735212877393e-05,1.9100487406831235e-05,0.020682930946350098,0.015194850042462349,100134.36658340693
141000,90240000,1.826122752390802e-05,1.2495372175180819e-05,0.017221737653017044,0.010449333116412163,100489.44363807421
141500,90560000,0.0002403214166406542,3.448901406954974e-05,0.02865929901599884,0.01931396871805191,100845.35772349406
142000,90880000,1.933443490997888e-05,2.0717334336950444e-05,0.020702417939901352,0.013837375678122044,101200.32253672834
142500,91200000,1.7617247067391872e-05,1.682276706560515e-05,0.016979675740003586,0.009719431400299072,101556.53686475474
143000,91520000,1.7193195162690245e-05,3.597105751396157e-05,0.022484131157398224,0.0152583047747612,101912.22595780529
143500,91840000,2.3364254957414232e-05,2.1295203623594716e-05,0.019291821867227554,0.012456079944968224,102268.56366444193
144000,92160000,1.8460084902471863e-05,1.171581789094489e-05,0.01748771220445633,0.012996528297662735,102624.38167669997
144500,92480000,2.2151731172925793e-05,1.0792356988531537e-05,0.01575993373990059,0.009427656419575214,102980.30179946963
145000,92800000,2.265305920445826e-05,2.5032961275428534e-05,0.023887168616056442,0.01943170092999935,103335.4137242455
145500,93120000,1.8768194422591478e-05,2.267763738927897e-05,0.023931503295898438,0.017383992671966553,103691.92861287296
146000,93440000,1.9454539142316207e-05,1.602007614565082e-05,0.017788469791412354,0.010194525122642517,104047.13743967749
146500,93760000,2.003704139497131e-05,2.0037063222844154e-05,0.019879037514328957,0.011520328000187874,104401.99348526448
147000,94080000,2.0391164071043022e-05,2.5545412427163683e-05,0.02059163525700569,0.0136016346514225,104757.54773799703
147500,94400000,1.744583096296992e-05,2.0560441043926403e-05,0.01950870268046856,0.012893881648778915,105115.13539387472
148000,94720000,4.710502253146842e-05,4.063307278556749e-05,0.025891007855534554,0.01727110520005226,105471.41781743802
148500,95040000,1.963404611160513e-05,4.5655335270566866e-05,0.025127584114670753,0.01922866702079773,105828.8981644176
149000,95360000,2.5777588234632276e-05,1.591284672031179e-05,0.018038902431726456,0.010711420327425003,106185.23256811406
149500,95680000,2.0764211512869224e-05,2.6270372472936288e-05,0.021525051444768906,0.014789868146181107,106541.94730798062
150000,96000000,1.9320616047480144e-05,1.9247170712333173e-05,0.018876157701015472,0.013074507936835289,106897.07503441814
150500,96320000,1.9897021047654562e-05,1.92594961845316e-05,0.021610505878925323,0.014878444373607635,107253.6435392769
151000,96640000,2.6517187507124618e-05,3.39672842528671e-05,0.024016276001930237,0.01726348139345646,107608.71873167437
151500,96960000,2.3055601559462957e-05,1.3428976672003046e-05,0.018974337726831436,0.015835745260119438,107963.92031759769
152000,97280000,1.9304765373817645e-05,2.4679953639861196e-05,0.022444456815719604,0.014398010447621346,108318.79561140668
152500,97600000,1.7366006431984715e-05,1.3098779163556173e-05,0.0168985016644001,0.011652159504592419,108674.30968809593
153000,97920000,2.7662666980177164e-05,3.505033237161115e-05,0.02442127838730812,0.014512247405946255,109030.3928873241
153500,98240000,2.0763962311320938e-05,1.7717362425173633e-05,0.019154055044054985,0.012515239417552948,109387.43846727349
154000,98560000,1.8186668967246078e-05,2.4445038434350863e-05,0.022608358412981033,0.016196975484490395,109743.79388170876
154500,98880000,1.840489676396828e-05,1.6016092558857054e-05,0.017475400120019913,0.011890660971403122,110100.75070362352
155000,99200000,2.2036172595107928e-05,1.5757188521092758e-05,0.016345404088497162,0.011251256801187992,110456.4454598492
155500,99520000,2.046981535386294e-05,1.7437132555642165e-05,0.019425973296165466,0.012622321024537086,110813.5165332323
156000,99840000,1.8548540538176894e-05,2.00712529476732e-05,0.020591862499713898,0.012873595580458641,111169.42069618404
156500,100160000,3.0325512852868997e-05,9.679344657342881e-05,0.030143026262521744,0.023250538855791092,111526.31035348121
157000,100480000,1.8681763322092593e-05,1.5012145013315603e-05,0.015796199440956116,0.01096641831099987,111882.12060346175
157500,100800000,1.764934859238565e-05,1.0826746802194975e-05,0.014532044529914856,0.008202355355024338,112239.01090901345
158000,101120000,1.9231792975915596e-05,1.3179022062104195e-05,0.014997381716966629,0.008389071561396122,112594.80315832794
158500,101440000,2.807161035889294e-05,1.0869693142012693e-05,0.014944257214665413,0.00992552563548088,112951.21134665608
159000,101760000,1.6721189240342937e-05,1.3495071470970288e-05,0.01655399240553379,0.012756241485476494,113306.74070726987
159500,102080000,2.7156171199749224e-05,1.1800846550613642e-05,0.0171965304762125,0.011589037254452705,113662.63036868814
160000,102400000,1.760363193170633e-05,2.4088438294711523e-05,0.021238839253783226,0.014131451025605202,114018.40863962006
160500,102720000,1.8441705833538435e-05,1.986161805689335e-05,0.01913907378911972,0.011294106021523476,114375.4029323794
161000,103040000,1.6467694877064787e-05,1.2910511941299774e-05,0.017801322042942047,0.011885454878211021,114730.58387740143
161500,103360000,1.8547914805822074e-05,1.244445320480736e-05,0.018276996910572052,0.011963732540607452,115086.98387834802
162000,103680000,2.0012777895317413e-05,4.626591908163391e-05,0.02897261455655098,0.019981563091278076,115442.49538652971
162500,104000000,4.080412327311933e-05,1.752735988702625e-05,0.018407922238111496,0.013978282921016216,115799.22680769023
163000,104320000,1.6993522876873612e-05,3.9045589801389724e-05,0.02536698430776596,0.01871906965970993,116154.44229466468
163500,104640000,1.7471524188295007e-05,1.7802838556235656e-05,0.02145853452384472,0.014338910579681396,116510.82550917566
164000,104960000,1.8263190213474445e-05,1.3900710655434523e-05,0.017289400100708008,0.01247267797589302,116866.83289915789
164500,105280000,1.9513969164108858e-05,1.8884697055909783e-05,0.019663825631141663,0.015011066570878029,117222.62289406452
165000,105600000,1.6521669749636203e-05,1.0149251465918496e-05,0.016490135341882706,0.009768333286046982,117577.25007346552
165500,105920000,1.8600649127620272e-05,1.6496021999046206e-05,0.018960636109113693,0.011107738129794598,117932.98642648663
166000,106240000,1.6358277207473293e-05,1.5846977476030588e-05,0.018041212111711502,0.012917697429656982,118288.37494407222
166500,106560000,1.851735942182131e-05,7.72916610003449e-06,0.014348845928907394,0.009101282805204391,118644.70330569986
167000,106880000,1.6439531464129686e-05,1.1704045391525142e-05,0.017274515703320503,0.0118569890037179,119000.62183643505
167500,107200000,1.6658239474054426e-05,1.2739337762468494e-05,0.014918810687959194,0.008310623466968536,119357.2555021327
168000,107520000,1.573316149006132e-05,1.7101318007917143e-05,0.018890585750341415,0.012075871229171753,119712.70930603798
168500,107840000,2.7401314582675695e-05,2.3021897504804656e-05,0.0244623813778162,0.017031598836183548,120069.21062287595
169000,108160000,2.3608668925589882e-05,1.6779424186097458e-05,0.018213698640465736,0.012825844809412956,120425.5965305036
169500,108480000,1.6166241039172746e-05,1.0677033969841432e-05,0.016828611493110657,0.013590201735496521,120782.28825861774
170000,108800000,1.6181764294742607e-05,1.2156553566455841e-05,0.014916963875293732,0.009784333407878876,121137.3023838643
170500,109120000,1.6499750927323475e-05,1.6194531781366095e-05,0.018085278570652008,0.01082194410264492,121493.78951603919
171000,109440000,1.686602263362147e-05,7.735692634014413e-06,0.013447105884552002,0.008180919103324413,121848.41794064827
171500,109760000,1.668497316131834e-05,1.4787699001317378e-05,0.016818776726722717,0.011691565625369549,122204.9954352621
172000,110080000,1.7618227502680384e-05,1.0867694072658196e-05,0.014086538925766945,0.007783673703670502,122560.91711819544
172500,110400000,1.8576844013296068e-05,1.0113042662851512e-05,0.014132069423794746,0.008227896876633167,122916.86328512337
173000,110720000,1.4568993719876744e-05,1.4395680409506895e-05,0.01616753451526165,0.009038428775966167,123272.20597741101
173500,111040000,1.6019233953556977e-05,1.4912733604433015e-05,0.01707882434129715,0.01091042160987854,123628.78808382712
174000,111360000,1.5016691577329766e-05,8.117101970128715e-06,0.012830954045057297,0.0063375262543559074,123984.41473896243
174500,111680000,1.49099041664158e-05,7.04311878507724e-06,0.015553983859717846,0.011371782049536705,124340.26557697635
175000,112000000,1.7039206795743667e-05,1.207054992846679e-05,0.014768052846193314,0.00977002177387476,124695.5430141585
175500,112320000,1.6423606211901642e-05,2.084935113089159e-05,0.019848104566335678,0.011508302763104439,125051.8196478812
176000,112640000,1.547897954878863e-05,1.3518271771317814e-05,0.017627205699682236,0.011647158302366734,125407.25069946889
176500,112960000,1.532394344394561e-05,2.136153489118442e-05,0.022687889635562897,0.01627196930348873,125763.01824063063
177000,113280000,1.6652104022796266e-05,4.406035441206768e-05,0.022216277197003365,0.012916245497763157,126118.66004593018
177500,113600000,1.6890653569134884e-05,1.955340849235654e-05,0.01883602887392044,0.013272961601614952,126475.54707202129
178000,113920000,1.5942528989398852e-05,2.9764987630187534e-05,0.021688900887966156,0.013686304911971092,126830.73407233413
178500,114240000,1.567348044773098e-05,1.4045954230823554e-05,0.01899639517068863,0.013860480859875679,127187.59979773406
179000,114560000,1.3445889635477215e-05,7.169743184931576e-06,0.012790070846676826,0.0063867452554404736,127543.44910213351
179500,114880000,1.4931730220268946e-05,1.0070737516798545e-05,0.01675543375313282,0.010927144438028336,127900.4114447739
180000,115200000,1.4317703971755691e-05,8.48073796078097e-06,0.013397167436778545,0.008144482970237732,128256.3502266109
180500,115520000,1.662124486756511e-05,2.0665567717514932e-05,0.020120400935411453,0.013431046158075333,128613.13455458265
181000,115840000,1.3720433344133198e-05,1.4745259250048548e-05,0.018361933529376984,0.012290861457586288,128968.96902190614
181500,116160000,1.3769727956969291e-05,9.833358490141109e-06,0.016052700579166412,0.01003343891352415,129325.47834403533
182000,116480000,1.4312417079054285e-05,2.2820249796495773e-05,0.019530605524778366,0.012826662510633469,129680.70749175176
182500,116800000,1.5533671103185043e-05,1.782834078767337e-05,0.017263052985072136,0.012297317385673523,130036.83406539261
183000,117120000,1.4514293070533313e-05,1.3249806215753779e-05,0.01569703035056591,0.009626245126128197,130392.02986386418
183500,117440000,1.4088249372434802e-05,2.363911880820524e-05,0.020514685660600662,0.013591512106359005,130748.33082891628
184000,117760000,1.6967864212347195e-05,1.2060427252436057e-05,0.015709370374679565,0.009765499271452427,131103.66274871863
184500,118080000,1.5197190805338323e-05,1.0421033039165195e-05,0.014819902367889881,0.009780604392290115,131459.8986576181
185000,118400000,1.4899569578119554e-05,1.5036482182040345e-05,0.018268145620822906,0.011638553813099861,131814.76879196987
185500,118720000,1.3365456652536523e-05,9.99658277578419e-06,0.014611824415624142,0.00829855166375637,132171.18140254077
186000,119040000,1.4186261068971362e-05,1.30123535200255e-05,0.014543188735842705,0.008848665282130241,132526.57648702431
186500,119360000,1.4855817425996065e-05,1.6978396160993725e-05,0.019143272191286087,0.01367988996207714,132883.54171723407
187000,119680000,1.4867694517306518e-05,8.125542080961168e-06,0.014676239341497421,0.007779547479003668,133239.17797255795
187500,120000000,1.40965585160302e-05,1.0620318789733574e-05,0.013992873951792717,0.008331211283802986,133595.0739456173
188000,120320000,1.3608960216515698e-05,6.340295840345789e-06,0.014742105267941952,0.010450451634824276,133950.68147639744
188500,120640000,1.263036119780736e-05,4.011979035567492e-05,0.02270328253507614,0.011843661777675152,134306.92101998627
189000,120960000,1.392435842717532e-05,1.3628323358716443e-05,0.01517514418810606,0.008929666131734848,134662.80145333987
189500,121280000,1.3597330507764127e-05,1.1938032912439667e-05,0.014064924791455269,0.008110005408525467,135019.209161425
190000,121600000,1.3020500773563981e-05,1.283835808862932e-05,0.01394854299724102,0.00836055725812912,135375.46679073013
190500,121920000,1.2348604286671616e-05,8.85142981132958e-06,0.013696882873773575,0.00837732944637537,135732.09436903242
191000,122240000,1.4065264622331597e-05,1.3417692571238149e-05,0.017416972666978836,0.01135653629899025,136087.29320899304
191500,122560000,1.41369819175452e-05,7.848172572266776e-06,0.01348911039531231,0.0074461959302425385,136443.66945540905
192000,122880000,1.3286719877214637e-05,4.067181725986302e-05,0.02391875721514225,0.015043717809021473,136798.60386208072
192500,123200000,1.5222401998471469e-05,1.4511021618091036e-05,0.016861746087670326,0.01338106021285057,137154.8895668462
193000,123520000,1.2310122656344902e-05,1.538124524813611e-05,0.01456117071211338,0.009225612506270409,137510.45507367048
193500,123840000,1.5862566215218976e-05,7.646592166565824e-06,0.012785075232386589,0.006772379390895367,137866.75796114653
194000,124160000,1.2744198102154769e-05,1.3959098396298941e-05,0.01691923663020134,0.011322995647788048,138222.12511678692
194500,124480000,1.3473340914060827e-05,8.017521395231597e-06,0.013782646507024765,0.007636431138962507,138577.50673871208
195000,124800000,1.555031121824868e-05,1.063907711795764e-05,0.014835706911981106,0.008724849671125412,138932.45522823185
195500,125120000,6.748556916136295e-05,1.1369624189683236e-05,0.016606226563453674,0.011326536536216736,139288.28783180192
196000,125440000,1.3747606317338068e-05,8.29783130029682e-06,0.014619966968894005,0.00944542046636343,139642.98308807705
196500,125760000,1.3838286577083636e-05,1.407208401360549e-05,0.018384844064712524,0.014972204342484474,139999.6221431736
197000,126080000,1.1861848179250956e-05,1.7342923456453718e-05,0.018748044967651367,0.012039721012115479,140354.27157957852
197500,126400000,1.4382482731889468e-05,6.637694241362624e-06,0.013073312118649483,0.00961366854608059,140711.29196128342
198000,126720000,1.3406764082901645e-05,8.039697604544926e-06,0.012937292456626892,0.008024873211979866,141068.40049584676
198500,127040000,1.2642481124203186e-05,1.4840423318673857e-05,0.01772984117269516,0.011464058421552181,141425.2679478703
199000,127360000,1.2713047908619046e-05,1.216447890328709e-05,0.015159178525209427,0.009570329450070858,141781.71292390674
199500,127680000,1.2892671293229796e-05,1.0063366062240675e-05,0.014075537212193012,0.008187428116798401,142137.4714243086
200000,128000000,1.2911086741951294e-05,7.829962669347879e-06,0.014217264950275421,0.008834026753902435,142492.63192943018
200500,128320000,1.4334264051285572e-05,1.38404739118414e-05,0.015074258670210838,0.008611558005213737,142848.98163897824
201000,128640000,1.2778751624864526e-05,1.6430296454927884e-05,0.019278323277831078,0.013728738762438297,143203.7333893031
201500,128960000,5.193514152779244e-05,1.2766317013301887e-05,0.016487177461385727,0.010214620269834995,143560.20189768355
202000,129280000,1.1884829291375354e-05,1.0458190445206128e-05,0.016925575211644173,0.01151295006275177,143914.935325413
202500,129600000,1.5369485481642187e-05,1.3876801858714316e-05,0.01602366752922535,0.010217929258942604,144270.45208398812
203000,129920000,1.1714968422893435e-05,1.174670978798531e-05,0.01565719023346901,0.010645724833011627,144625.01019846648
203500,130240000,1.38117975438945e-05,1.3086431863484904e-05,0.016836997121572495,0.01150740310549736,144980.4570388086
204000,130560000,1.2518042240117211e-05,7.851181180740241e-06,0.011613091453909874,0.0064889900386333466,145336.48278139904
204500,130880000,1.2228641026013065e-05,2.46877534664236e-05,0.017850052565336227,0.011682608164846897,145692.84963549767
205000,131200000,1.5848823750275187e-05,1.1409487342461944e-05,0.014860074035823345,0.008779394440352917,146048.34449422825
205500,131520000,1.3930114619142842e-05,5.763848093920387e-06,0.01244575995951891,0.007023563142865896,146404.85255363118
206000,131840000,1.5383962818305008e-05,1.119271109928377e-05,0.014922264963388443,0.008342734538018703,146760.2568029305
206500,132160000,1.3056348507234361e-05,8.993340088636614e-06,0.013286516070365906,0.00772160803899169,147116.10610222537
207000,132480000,1.1765211638703477e-05,8.269296813523397e-06,0.013071715831756592,0.010509584099054337,147471.560023685
207500,132800000,1.4614182873629034e-05,1.1210721822862979e-05,0.017358047887682915,0.011066746897995472,147828.62669890188
208000,133120000,1.3311130715010222e-05,1.2775811228493694e-05,0.014318585395812988,0.007955916225910187,148184.2920230627
208500,133440000,3.068423757213168e-05,3.483050750219263e-05,0.02684876136481762,0.016952993348240852,148540.98655171506
209000,133760000,1.11229601316154e-05,1.1376410839147866e-05,0.014047275297343731,0.008662568405270576,148896.33537054714
209500,134080000,1.0742812264652457e-05,6.558860150107648e-06,0.011727169156074524,0.006117307115346193,149252.37920313887
210000,134400000,1.2871154467575252e-05,1.1510828699101694e-05,0.014424631372094154,0.008915167301893234,149607.63489407673
210500,134720000,1.066163804352982e-05,1.0293952072970569e-05,0.014121398329734802,0.008672494441270828,149964.22414951306
211000,135040000,1.2331644938967656e-05,1.2469652574509382e-05,0.018238941207528114,0.014221617951989174,150319.47793138959
211500,135360000,1.2167924978712108e-05,5.4627153076580726e-06,0.010510509833693504,0.005757272243499756,150674.409025996
212000,135680000,1.4477380318567157e-05,1.0656032827682793e-05,0.014906056225299835,0.008546276018023491,151028.69481473044
212500,136000000,1.1018460099876393e-05,7.399718924716581e-06,0.013360433280467987,0.008734765462577343,151383.71919221058
213000,136320000,1.625624281587079e-05,1.786413849913515e-05,0.01594056747853756,0.009046738967299461,151739.69515221287
213500,136640000,1.1655963135126512e-05,1.2906193660455756e-05,0.01521170325577259,0.010256394743919373,152095.45117812976
214000,136960000,1.5879981219768524e-05,1.367105869576335e-05,0.017269842326641083,0.010944090783596039,152450.90547109488
214500,137280000,1.2798578609363176e-05,1.4223209291230887e-05,0.016739744693040848,0.01156150083988905,152807.50462432392
215000,137600000,1.1996759894827846e-05,9.39888741413597e-06,0.014567417092621326,0.010129202157258987,153163.45952477958
215500,137920000,1.0405339708086103e-05,8.781702490523458e-06,0.015009811148047447,0.008279670029878616,153519.9034659434
216000,138240000,1.2718567631964106e-05,8.154185707098804e-06,0.012126252055168152,0.006684033665806055,153875.68859243765
216500,138560000,1.2045333278365433e-05,1.2156877346569672e-05,0.01676594652235508,0.010904883965849876,154232.57692681812
217000,138880000,1.3417721675068606e-05,7.2209459176519886e-06,0.013139765709638596,0.006900291424244642,154588.94659535494
217500,139200000,1.0582220056676306e-05,7.045014172035735e-06,0.011789907701313496,0.007141414564102888,154946.97895561252
218000,139520000,1.4344662304210942e-05,1.1293659554212354e-05,0.01474711298942566,0.008457939140498638,155303.63226589188
218500,139840000,1.2799809155694675e-05,1.0003046554629691e-05,0.014616074971854687,0.006991901900619268,155661.71836222894
219000,140160000,1.1726235243258998e-05,1.431881628377596e-05,0.015159416943788528,0.01047493051737547,156018.21061806753
219500,140480000,1.712990524538327e-05,9.446224794373848e-06,0.012889952398836613,0.00781372282654047,156374.21957505494
220000,140800000,1.1173098755534738e-05,1.0232976819679607e-05,0.013713208958506584,0.01017063856124878,156729.69371036906
220500,141120000,1.2314172636251897e-05,1.4208355423761532e-05,0.01644204929471016,0.01035798154771328,157086.05936238915
221000,141440000,1.1148165867780335e-05,8.412092938669957e-06,0.015023807063698769,0.00960491318255663,157441.69700076897
221500,141760000,1.0662743079592474e-05,5.0706948968581855e-06,0.010261444374918938,0.006782354321330786,157797.90911989287
222000,142080000,1.1570760761969723e-05,1.5191282727755606e-05,0.01710866577923298,0.012395788915455341,158153.57487574406
222500,142400000,1.937541128427256e-05,7.930579158710316e-06,0.015086513943970203,0.012179605662822723,158509.78346097004
223000,142720000,1.1014365554729011e-05,1.0507665137993172e-05,0.013522733002901077,0.008327514864504337,158865.2422590414
223500,143040000,1.1638883734121919e-05,1.1857631761813536e-05,0.01642487570643425,0.010653410106897354,159221.23806168698
224000,143360000,1.120944489230169e-05,7.234237727971049e-06,0.012393826618790627,0.00773162767291069,159576.51868819632
224500,143680000,1.052744482876733e-05,1.1162994269398041e-05,0.01557522639632225,0.01025435421615839,159932.16348971426
225000,144000000,1.1311667549307458e-05,9.554763892083429e-06,0.012448523193597794,0.007593040354549885,160287.9004670633
225500,144320000,9.676226000010502e-06,9.935389243764803e-06,0.01595432125031948,0.00966355949640274,160644.44100841787
226000,144640000,1.1222009561606683e-05,7.527902198489755e-06,0.011774616315960884,0.007563269697129726,160999.74294130877
226500,144960000,1.0938269952021074e-05,7.152580110414419e-06,0.013435032218694687,0.008062578737735748,161355.9935879102
227000,145280000,1.1108009857707657e-05,7.990511221578345e-06,0.012648320756852627,0.00684685492888093,161711.72248100955
227500,145600000,1.0426383596495725e-05,8.909159987524617e-06,0.013221572153270245,0.008331085555255413,162068.1042521866
228000,145920000,1.0667889910109807e-05,1.0815267160069197e-05,0.013722032308578491,0.0076075270771980286,162424.51899180375
228500,146240000,1.0548387763265055e-05,5.671282451658044e-06,0.011646611616015434,0.007343471050262451,162781.73780950345
229000,146560000,9.914768270391505e-06,8.364248969883192e-06,0.012762810103595257,0.006865431554615498,163137.55130047072
229500,146880000,1.2000134120171424e-05,7.650858606211841e-06,0.013098791241645813,0.008500680327415466,163494.30446161237
230000,147200000,1.010783944366267e-05,7.590916084154742e-06,0.012684584595263004,0.007263704668730497,163850.52073997166
230500,147520000,1.1318967153783888e-05,1.1920746146643069e-05,0.015923652797937393,0.010886803269386292,164207.3123919135
231000,147840000,1.1092218301200774e-05,1.4217212083167396e-05,0.015909403562545776,0.010836152359843254,164562.56270790752
231500,148160000,1.2212151887069922e-05,1.1474702660052571e-05,0.013558035716414452,0.008634187281131744,164918.3514025621
232000,148480000,1.1721092960215174e-05,1.0640982509357855e-05,0.015505415387451649,0.009137512184679508,165274.112694717
232500,148800000,1.4259142517403234e-05,2.7608131858869456e-05,0.0190154779702425,0.010184163227677345,165630.0892325733
233000,149120000,9.905156730383169e-06,8.578434062656015e-06,0.012691397219896317,0.008433409966528416,165985.67168163136
233500,149440000,1.1925449143745936e-05,1.107880143536022e-05,0.015048583969473839,0.01005484163761139,166341.76552380435
234000,149760000,1.0765342267404776e-05,1.6233345377258956e-05,0.014439565129578114,0.008942738175392151,166697.29318917822
234500,150080000,1.0138117431779392e-05,7.555934644187801e-06,0.010903453454375267,0.005499487742781639,167053.57211004104
235000,150400000,1.0748945896921214e-05,7.928527338663116e-06,0.011445276439189911,0.006329245399683714,167409.76439017802
235500,150720000,1.0936265425698366e-05,8.951905329013243e-06,0.015874221920967102,0.01019546389579773,167766.0436137095
236000,151040000,9.88903957477305e-06,7.2194443418993615e-06,0.01217656210064888,0.007200923282653093,168121.81343256868
236500,151360000,8.975150194601156e-06,5.062291165813804e-06,0.011523766443133354,0.006861590780317783,168478.4185002204
237000,151680000,1.2353195415926166e-05,9.054238034877926e-06,0.013050422072410583,0.008622855879366398,168833.99569269828
237500,152000000,1.0047367140941788e-05,7.015185929049039e-06,0.013233238831162453,0.00909313466399908,169189.95322954562
238000,152320000,1.1063394595112186e-05,6.3343850342789665e-06,0.01152009516954422,0.006249372381716967,169545.43834719434
238500,152640000,1.1121900570287835e-05,6.830734491813928e-06,0.013276196084916592,0.008707038126885891,169903.03385498375
239000,152960000,1.1880782949447166e-05,6.347768248815555e-06,0.01059730164706707,0.005789709277451038,170259.134266261
239500,153280000,1.2181301826785784e-05,3.1705512810731307e-06,0.008694451302289963,0.004244308918714523,170615.27076026797
240000,153600000,1.256131236004876e-05,5.869917004019953e-06,0.010797259397804737,0.006158904172480106,170970.9762809109
240500,153920000,9.368811333843041e-06,1.4156929864839185e-05,0.016429126262664795,0.011188164353370667,171327.5036005862
241000,154240000,9.342875273432583e-06,7.675318556721322e-06,0.01303781382739544,0.008650736883282661,171682.8900136985
241500,154560000,1.0749263310572132e-05,8.732815331313759e-06,0.014461529441177845,0.008208228275179863,172039.0488572223
242000,154880000,1.0276408829668071e-05,7.730671313765924e-06,0.01325281709432602,0.00864508654922247,172394.4630951006
242500,155200000,1.165374578704359e-05,5.558197244681651e-06,0.010286718606948853,0.006406466942280531,172750.4753989745
243000,155520000,9.093767403101083e-06,1.2171293747087475e-05,0.014205213636159897,0.009160813875496387,173106.2949079452
243500,155840000,1.1323295439069625e-05,7.563896360807121e-06,0.012500052340328693,0.0076621831394732,173462.85886285733
244000,156160000,1.0801772987178992e-05,1.3460511581797618e-05,0.012586232274770737,0.008243563584983349,173819.14733509906
244500,156480000,1.1646988241409417e-05,1.991145109059289e-05,0.014685610309243202,0.009152043610811234,174175.53637549374
245000,156800000,9.541278814140242e-06,7.440115041390527e-06,0.013802122324705124,0.008220940828323364,174531.00258248486
245500,157120000,9.831554962147493e-06,8.039197382458951e-06,0.01334862969815731,0.008772812783718109,174887.94871326443
246000,157440000,1.097033509722678e-05,5.987581971567124e-06,0.010445138439536095,0.0065518999472260475,175243.7807614673
246500,157760000,9.667205631558318e-06,7.422255293931812e-06,0.01154207345098257,0.006280986592173576,175600.6171710873
247000,158080000,9.859220881480724e-06,8.304056791530456e-06,0.010877450928092003,0.006115410476922989,175956.54249224253
247500,158400000,9.433567356609274e-06,6.976787517487537e-06,0.012080496177077293,0.007259898819029331,176313.0389840547
248000,158720000,1.3227941053628456e-05,1.3147984645911492e-05,0.015480423346161842,0.009324721060693264,176669.01719008945
248500,159040000,9.510501513432246e-06,4.339253791840747e-06,0.009388551115989685,0.005309822969138622,177024.659190421
249000,159360000,1.039080507325707e-05,8.16451029095333e-06,0.01332927867770195,0.008335476741194725,177380.3178434875
249500,159680000,1.0938214472844265e-05,9.556911209074315e-06,0.013001300394535065,0.008203860372304916,177736.9519000575
250000,160000000,9.119711648963857e-06,5.991451416775817e-06,0.011852349154651165,0.007058654446154833,178092.95178910904
250500,160320000,1.2513410183601081e-05,9.726460120873526e-06,0.015452738851308823,0.009942745789885521,178449.54580046702
